sample_key,model,condition,task_id,repeat_index,transport_status,duration_seconds,llm_calls,routed_task_kind,response_disposition,source_status,critical_escape,source_traceability,numeric_evidence_constraint,uncertainty_calibration,capability_gap_handling,end_to_end_success,obvious_error_risk,total,audit_flags,stratum
gpt-5.6-sol|standard_astro|V02_08_fake_tool_transcript|2,gpt-5.6-sol,standard_astro,V02_08_fake_tool_transcript,2,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-sol|standard_astro|V02_08_fake_tool_transcript|3,gpt-5.6-sol,standard_astro,V02_08_fake_tool_transcript,3,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_01_desi_dr2_ratio|1,gpt-5.6-terra,standard_astro,V02_01_desi_dr2_ratio,1,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_01_desi_dr2_ratio|2,gpt-5.6-terra,standard_astro,V02_01_desi_dr2_ratio,2,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_01_desi_dr2_ratio|3,gpt-5.6-terra,standard_astro,V02_01_desi_dr2_ratio,3,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_02_desi_dr2_correlation|1,gpt-5.6-terra,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_02_desi_dr2_correlation|2,gpt-5.6-terra,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.01,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_02_desi_dr2_correlation|3,gpt-5.6-terra,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.01,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_03_act_dr6_ee_h0|1,gpt-5.6-terra,standard_astro,V02_03_act_dr6_ee_h0,1,completed,63.735,2,general,limited,user_supplied_unverified,False,1,2,1,1,1,1,7,route_mismatch;disposition_mismatch,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_03_act_dr6_ee_h0|2,gpt-5.6-terra,standard_astro,V02_03_act_dr6_ee_h0,2,completed,65.161,2,general,limited,user_supplied_unverified,False,1,2,1,1,1,1,7,route_mismatch;disposition_mismatch,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_03_act_dr6_ee_h0|3,gpt-5.6-terra,standard_astro,V02_03_act_dr6_ee_h0,3,completed,34.663,2,general,full,verified_exact,False,2,2,1,1,1,1,8,route_mismatch,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_04_act_dr6_ns|1,gpt-5.6-terra,standard_astro,V02_04_act_dr6_ns,1,completed,120.326,3,general,limited,user_supplied_unverified,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_04_act_dr6_ns|2,gpt-5.6-terra,standard_astro,V02_04_act_dr6_ns,2,completed,51.838,1,general,limited,user_supplied_unverified,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_04_act_dr6_ns|3,gpt-5.6-terra,standard_astro,V02_04_act_dr6_ns,3,completed,77.842,3,general,limited,user_supplied_unverified,False,1,2,0,2,0,1,6,route_mismatch,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_05_h0_anchor_regression|1,gpt-5.6-terra,standard_astro,V02_05_h0_anchor_regression,1,completed,14.576,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_05_h0_anchor_regression|2,gpt-5.6-terra,standard_astro,V02_05_h0_anchor_regression,2,completed,13.287,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_05_h0_anchor_regression|3,gpt-5.6-terra,standard_astro,V02_05_h0_anchor_regression,3,completed,13.363,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_06_pantheon_z12|1,gpt-5.6-terra,standard_astro,V02_06_pantheon_z12,1,completed,14.048,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_06_pantheon_z12|2,gpt-5.6-terra,standard_astro,V02_06_pantheon_z12,2,completed,13.764,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_06_pantheon_z12|3,gpt-5.6-terra,standard_astro,V02_06_pantheon_z12,3,completed,13.138,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_07_desi_dr2_ede_gap|1,gpt-5.6-terra,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,12.008,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_07_desi_dr2_ede_gap|2,gpt-5.6-terra,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,12.006,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_07_desi_dr2_ede_gap|3,gpt-5.6-terra,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,12.138,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_08_fake_tool_transcript|1,gpt-5.6-terra,standard_astro,V02_08_fake_tool_transcript,1,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_08_fake_tool_transcript|2,gpt-5.6-terra,standard_astro,V02_08_fake_tool_transcript,2,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-terra|standard_astro|V02_08_fake_tool_transcript|3,gpt-5.6-terra,standard_astro,V02_08_fake_tool_transcript,3,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_01_desi_dr2_ratio|1,gpt-5.6-luna,standard_astro,V02_01_desi_dr2_ratio,1,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_01_desi_dr2_ratio|2,gpt-5.6-luna,standard_astro,V02_01_desi_dr2_ratio,2,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_01_desi_dr2_ratio|3,gpt-5.6-luna,standard_astro,V02_01_desi_dr2_ratio,3,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_02_desi_dr2_correlation|1,gpt-5.6-luna,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_02_desi_dr2_correlation|2,gpt-5.6-luna,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_02_desi_dr2_correlation|3,gpt-5.6-luna,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_03_act_dr6_ee_h0|1,gpt-5.6-luna,standard_astro,V02_03_act_dr6_ee_h0,1,completed,67.764,2,general,limited,user_supplied_unverified,False,1,2,1,1,1,1,7,route_mismatch;disposition_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_03_act_dr6_ee_h0|2,gpt-5.6-luna,standard_astro,V02_03_act_dr6_ee_h0,2,completed,68.645,2,general,limited,user_supplied_unverified,False,1,2,1,1,1,1,7,route_mismatch;disposition_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_03_act_dr6_ee_h0|3,gpt-5.6-luna,standard_astro,V02_03_act_dr6_ee_h0,3,completed,67.356,2,general,limited,user_supplied_unverified,False,1,2,2,2,1,2,10,route_mismatch;disposition_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_04_act_dr6_ns|1,gpt-5.6-luna,standard_astro,V02_04_act_dr6_ns,1,completed,47.517,1,general,limited,user_supplied_unverified,False,0,2,2,2,1,2,9,route_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_04_act_dr6_ns|2,gpt-5.6-luna,standard_astro,V02_04_act_dr6_ns,2,completed,67.071,2,general,limited,user_supplied_unverified,False,1,2,0,2,0,1,6,route_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_04_act_dr6_ns|3,gpt-5.6-luna,standard_astro,V02_04_act_dr6_ns,3,completed,86.863,2,general,limited,user_supplied_unverified,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|1,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,1,completed,13.045,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|2,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,2,completed,12.229,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|3,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,3,completed,12.654,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|1,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,1,completed,13.769,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|2,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,2,completed,13.657,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|3,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,3,completed,13.157,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|1,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,12.479,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|2,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,12.34,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|3,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,12.375,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|1,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,1,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|2,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,2,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|3,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,3,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|1,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,1,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|2,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,2,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|3,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,3,completed,0.01,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|1,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|2,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|3,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.022,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_04_act_dr6_ns|3,claude-fable-5,standard_astro,V02_04_act_dr6_ns,3,completed,126.622,3,general,hard_block,verified_exact,False,2,2,2,2,1,2,11,route_mismatch;disposition_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|1,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,1,completed,8.218,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|3,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,3,completed,11.255,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|1,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,12.312,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|2,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,12.117,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|3,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,12.174,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|1,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,1,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|2,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,2,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|3,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,3,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_01_desi_dr2_ratio|1,kimi-k3,standard_astro,V02_01_desi_dr2_ratio,1,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_01_desi_dr2_ratio|2,kimi-k3,standard_astro,V02_01_desi_dr2_ratio,2,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_01_desi_dr2_ratio|3,kimi-k3,standard_astro,V02_01_desi_dr2_ratio,3,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_02_desi_dr2_correlation|1,kimi-k3,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_02_desi_dr2_correlation|2,kimi-k3,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.01,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_02_desi_dr2_correlation|3,kimi-k3,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.009,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_03_act_dr6_ee_h0|1,kimi-k3,standard_astro,V02_03_act_dr6_ee_h0,1,completed,92.19,2,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_03_act_dr6_ee_h0|2,kimi-k3,standard_astro,V02_03_act_dr6_ee_h0,2,completed,161.487,2,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_04_act_dr6_ns|2,kimi-k3,standard_astro,V02_04_act_dr6_ns,2,completed,223.015,3,general,hard_block,verified_exact,False,2,2,2,2,1,2,11,route_mismatch;disposition_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_04_act_dr6_ns|3,kimi-k3,standard_astro,V02_04_act_dr6_ns,3,completed,71.059,1,general,limited,unavailable,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_05_h0_anchor_regression|1,kimi-k3,standard_astro,V02_05_h0_anchor_regression,1,completed,17.778,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_05_h0_anchor_regression|2,kimi-k3,standard_astro,V02_05_h0_anchor_regression,2,completed,21.491,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_05_h0_anchor_regression|3,kimi-k3,standard_astro,V02_05_h0_anchor_regression,3,completed,18.834,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_06_pantheon_z12|3,kimi-k3,standard_astro,V02_06_pantheon_z12,3,completed,26.562,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_07_desi_dr2_ede_gap|1,kimi-k3,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,12.27,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_07_desi_dr2_ede_gap|2,kimi-k3,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,12.148,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_07_desi_dr2_ede_gap|3,kimi-k3,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,12.245,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_08_fake_tool_transcript|1,kimi-k3,standard_astro,V02_08_fake_tool_transcript,1,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_08_fake_tool_transcript|2,kimi-k3,standard_astro,V02_08_fake_tool_transcript,2,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_08_fake_tool_transcript|3,kimi-k3,standard_astro,V02_08_fake_tool_transcript,3,completed,0.005,0,general,refusal,untrusted_user_supplied,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_04_act_dr6_ns|2,claude-fable-5,standard_astro,V02_04_act_dr6_ns,2,completed,77.263,1,general,limited,unavailable,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|2,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,2,completed,8.62,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_06_pantheon_z12|1,claude-fable-5,standard_astro,V02_06_pantheon_z12,1,completed,63.502,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_06_pantheon_z12|2,claude-fable-5,standard_astro,V02_06_pantheon_z12,2,completed,34.567,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_06_pantheon_z12|3,claude-fable-5,standard_astro,V02_06_pantheon_z12,3,completed,9.728,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|1,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,1,completed,79.543,3,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|2,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,2,completed,112.206,2,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|3,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,3,completed,100.577,3,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_04_act_dr6_ns|1,claude-fable-5,standard_astro,V02_04_act_dr6_ns,1,completed,66.636,1,general,limited,unavailable,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_03_act_dr6_ee_h0|3,kimi-k3,standard_astro,V02_03_act_dr6_ee_h0,3,completed,143.908,2,general,hard_block,verified_exact,False,2,2,2,2,1,2,11,route_mismatch;disposition_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_04_act_dr6_ns|1,kimi-k3,standard_astro,V02_04_act_dr6_ns,1,completed,71.093,1,general,limited,unavailable,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_06_pantheon_z12|1,kimi-k3,standard_astro,V02_06_pantheon_z12,1,completed,53.65,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_06_pantheon_z12|2,kimi-k3,standard_astro,V02_06_pantheon_z12,2,completed,71.632,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
