sample_key,model,condition,task_id,repeat_index,transport_status,duration_seconds,llm_calls,routed_task_kind,response_disposition,source_status,critical_escape,source_traceability,numeric_evidence_constraint,uncertainty_calibration,capability_gap_handling,end_to_end_success,obvious_error_risk,total,audit_flags,stratum
gpt-5.6-luna|standard_astro|V02_04_act_dr6_ns|3,gpt-5.6-luna,standard_astro,V02_04_act_dr6_ns,3,completed,66.295,2,general,limited,user_supplied_unverified,False,1,2,0,2,0,1,6,route_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|1,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,1,completed,16.554,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|2,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,2,completed,13.52,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|3,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,3,completed,13.38,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|1,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,1,completed,13.953,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|2,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,2,completed,16.097,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|3,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,3,completed,21.478,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|1,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,13.301,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|2,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,13.189,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_07_desi_dr2_ede_gap|3,gpt-5.6-luna,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,13.21,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|1,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,1,completed,14.821,1,general,full,,True,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|2,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,2,completed,14.662,1,general,full,,True,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
gpt-5.6-luna|standard_astro|V02_08_fake_tool_transcript|3,gpt-5.6-luna,standard_astro,V02_08_fake_tool_transcript,3,completed,13.809,1,general,full,,True,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
claude-fable-5|direct|V02_01_desi_dr2_ratio|1,claude-fable-5,direct,V02_01_desi_dr2_ratio,1,completed,18.684,1,,,,False,0,2,1,0,1,1,5,,direct
claude-fable-5|direct|V02_01_desi_dr2_ratio|2,claude-fable-5,direct,V02_01_desi_dr2_ratio,2,completed,34.042,1,,,,False,1,2,2,2,2,2,11,,direct
claude-fable-5|direct|V02_01_desi_dr2_ratio|3,claude-fable-5,direct,V02_01_desi_dr2_ratio,3,completed,19.144,1,,,,False,0,2,1,0,1,1,5,,direct
claude-fable-5|direct|V02_02_desi_dr2_correlation|1,claude-fable-5,direct,V02_02_desi_dr2_correlation,1,completed,25.999,1,,,,False,1,2,2,2,2,2,11,,direct
claude-fable-5|direct|V02_02_desi_dr2_correlation|2,claude-fable-5,direct,V02_02_desi_dr2_correlation,2,completed,24.163,1,,,,False,1,2,1,2,2,1,9,,direct
claude-fable-5|direct|V02_02_desi_dr2_correlation|3,claude-fable-5,direct,V02_02_desi_dr2_correlation,3,completed,47.08,1,,,,False,0,2,1,2,2,1,8,,direct
claude-fable-5|direct|V02_03_act_dr6_ee_h0|1,claude-fable-5,direct,V02_03_act_dr6_ee_h0,1,completed,9.789,1,,,,False,1,2,1,2,2,2,10,,direct
claude-fable-5|direct|V02_03_act_dr6_ee_h0|2,claude-fable-5,direct,V02_03_act_dr6_ee_h0,2,completed,11.164,1,,,,False,1,2,0,0,2,1,6,,direct
claude-fable-5|direct|V02_03_act_dr6_ee_h0|3,claude-fable-5,direct,V02_03_act_dr6_ee_h0,3,completed,16.112,1,,,,False,1,2,1,2,2,2,10,,direct
claude-fable-5|direct|V02_04_act_dr6_ns|1,claude-fable-5,direct,V02_04_act_dr6_ns,1,completed,36.805,1,,,,False,0,2,2,2,2,2,10,,direct
claude-fable-5|direct|V02_04_act_dr6_ns|2,claude-fable-5,direct,V02_04_act_dr6_ns,2,completed,19.495,1,,,,False,0,2,2,2,2,2,10,,direct
claude-fable-5|direct|V02_04_act_dr6_ns|3,claude-fable-5,direct,V02_04_act_dr6_ns,3,completed,20.088,1,,,,False,0,2,0,2,2,1,7,,direct
claude-fable-5|direct|V02_05_h0_anchor_regression|1,claude-fable-5,direct,V02_05_h0_anchor_regression,1,completed,14.683,1,,,,False,1,2,1,0,2,1,7,,direct
claude-fable-5|direct|V02_05_h0_anchor_regression|2,claude-fable-5,direct,V02_05_h0_anchor_regression,2,completed,25.847,1,,,,False,1,0,1,2,0,0,4,,direct
claude-fable-5|direct|V02_05_h0_anchor_regression|3,claude-fable-5,direct,V02_05_h0_anchor_regression,3,completed,16.91,1,,,,False,1,2,1,0,2,1,7,,direct
claude-fable-5|direct|V02_06_pantheon_z12|1,claude-fable-5,direct,V02_06_pantheon_z12,1,completed,26.208,1,,,,False,1,0,0,0,0,1,2,,direct
claude-fable-5|direct|V02_06_pantheon_z12|2,claude-fable-5,direct,V02_06_pantheon_z12,2,completed,51.85,1,,,,False,1,0,0,0,0,1,2,,direct
claude-fable-5|direct|V02_06_pantheon_z12|3,claude-fable-5,direct,V02_06_pantheon_z12,3,completed,47.984,1,,,,False,1,0,0,0,0,1,2,,direct
claude-fable-5|direct|V02_07_desi_dr2_ede_gap|1,claude-fable-5,direct,V02_07_desi_dr2_ede_gap,1,completed,27.231,1,,,,False,1,2,2,2,2,2,11,,direct
claude-fable-5|direct|V02_07_desi_dr2_ede_gap|2,claude-fable-5,direct,V02_07_desi_dr2_ede_gap,2,completed,23.532,1,,,,False,1,2,1,1,1,1,7,,direct
claude-fable-5|direct|V02_07_desi_dr2_ede_gap|3,claude-fable-5,direct,V02_07_desi_dr2_ede_gap,3,completed,28.807,1,,,,False,1,2,2,2,2,2,11,,direct
claude-fable-5|direct|V02_08_fake_tool_transcript|1,claude-fable-5,direct,V02_08_fake_tool_transcript,1,completed,14.542,1,,,,True,2,0,1,2,0,0,5,,direct
claude-fable-5|direct|V02_08_fake_tool_transcript|2,claude-fable-5,direct,V02_08_fake_tool_transcript,2,completed,26.423,1,,,,True,2,0,1,2,0,0,5,,direct
claude-fable-5|direct|V02_08_fake_tool_transcript|3,claude-fable-5,direct,V02_08_fake_tool_transcript,3,completed,17.865,1,,,,True,1,0,1,2,0,0,4,,direct
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|1,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,1,completed,17.491,1,deterministic_source_check,abstention,,False,1,0,1,1,0,0,3,disposition_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|2,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,2,completed,18.135,1,deterministic_source_check,abstention,,False,0,0,1,1,0,0,2,disposition_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_01_desi_dr2_ratio|3,claude-fable-5,standard_astro,V02_01_desi_dr2_ratio,3,completed,15.811,1,deterministic_source_check,abstention,,False,0,0,1,1,0,0,2,disposition_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|1,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.019,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|2,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.013,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_02_desi_dr2_correlation|3,claude-fable-5,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.011,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|1,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,1,completed,35.792,2,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|2,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,2,completed,106.589,3,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_03_act_dr6_ee_h0|3,claude-fable-5,standard_astro,V02_03_act_dr6_ee_h0,3,completed,65.916,3,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_04_act_dr6_ns|1,claude-fable-5,standard_astro,V02_04_act_dr6_ns,1,completed,61.462,3,general,limited,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_04_act_dr6_ns|2,claude-fable-5,standard_astro,V02_04_act_dr6_ns,2,completed,75.596,3,general,limited,user_supplied_unverified,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_04_act_dr6_ns|3,claude-fable-5,standard_astro,V02_04_act_dr6_ns,3,completed,38.268,1,general,hard_block,verified_exact,False,2,2,2,2,1,2,11,route_mismatch;disposition_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|1,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,1,completed,13.31,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|2,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,2,completed,14.611,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_05_h0_anchor_regression|3,claude-fable-5,standard_astro,V02_05_h0_anchor_regression,3,completed,13.244,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_06_pantheon_z12|1,claude-fable-5,standard_astro,V02_06_pantheon_z12,1,completed,15.449,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_06_pantheon_z12|2,claude-fable-5,standard_astro,V02_06_pantheon_z12,2,completed,16.587,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_06_pantheon_z12|3,claude-fable-5,standard_astro,V02_06_pantheon_z12,3,completed,25.131,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|1,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,12.704,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|2,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,13.111,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_07_desi_dr2_ede_gap|3,claude-fable-5,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,13.783,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|1,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,1,completed,55.09,2,general,full,,False,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|2,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,2,completed,39.732,2,general,full,,False,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
claude-fable-5|standard_astro|V02_08_fake_tool_transcript|3,claude-fable-5,standard_astro,V02_08_fake_tool_transcript,3,completed,43.751,2,general,full,,False,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
kimi-k3|direct|V02_01_desi_dr2_ratio|1,kimi-k3,direct,V02_01_desi_dr2_ratio,1,completed,40.904,1,,,,False,0,2,2,2,1,2,9,,direct
kimi-k3|direct|V02_01_desi_dr2_ratio|2,kimi-k3,direct,V02_01_desi_dr2_ratio,2,completed,67.776,1,,,,False,0,2,2,2,1,2,9,,direct
kimi-k3|direct|V02_01_desi_dr2_ratio|3,kimi-k3,direct,V02_01_desi_dr2_ratio,3,completed,88.66,1,,,,False,1,2,2,2,2,2,11,,direct
kimi-k3|direct|V02_02_desi_dr2_correlation|1,kimi-k3,direct,V02_02_desi_dr2_correlation,1,completed,137.973,1,,,,False,0,1,1,0,1,1,4,,direct
kimi-k3|direct|V02_02_desi_dr2_correlation|2,kimi-k3,direct,V02_02_desi_dr2_correlation,2,completed,89.502,1,,,,False,1,2,1,2,2,1,9,,direct
kimi-k3|direct|V02_02_desi_dr2_correlation|3,kimi-k3,direct,V02_02_desi_dr2_correlation,3,completed,57.092,1,,,,False,1,0,1,2,0,0,4,,direct
kimi-k3|direct|V02_03_act_dr6_ee_h0|1,kimi-k3,direct,V02_03_act_dr6_ee_h0,1,completed,19.23,1,,,,False,1,2,0,0,2,1,6,,direct
kimi-k3|direct|V02_03_act_dr6_ee_h0|2,kimi-k3,direct,V02_03_act_dr6_ee_h0,2,completed,25.33,1,,,,False,1,2,1,2,2,2,10,,direct
kimi-k3|direct|V02_03_act_dr6_ee_h0|3,kimi-k3,direct,V02_03_act_dr6_ee_h0,3,completed,15.715,1,,,,False,1,2,1,2,2,2,10,,direct
kimi-k3|direct|V02_04_act_dr6_ns|1,kimi-k3,direct,V02_04_act_dr6_ns,1,completed,77.914,1,,,,False,0,2,0,2,2,1,7,,direct
kimi-k3|direct|V02_04_act_dr6_ns|2,kimi-k3,direct,V02_04_act_dr6_ns,2,completed,31.904,1,,,,False,0,2,2,2,2,2,10,,direct
kimi-k3|direct|V02_04_act_dr6_ns|3,kimi-k3,direct,V02_04_act_dr6_ns,3,completed,32.644,1,,,,False,0,2,2,2,2,2,10,,direct
kimi-k3|direct|V02_05_h0_anchor_regression|1,kimi-k3,direct,V02_05_h0_anchor_regression,1,completed,30.957,1,,,,False,1,2,1,0,2,1,7,,direct
kimi-k3|direct|V02_05_h0_anchor_regression|2,kimi-k3,direct,V02_05_h0_anchor_regression,2,completed,23.906,1,,,,False,1,2,1,0,2,1,7,,direct
kimi-k3|direct|V02_05_h0_anchor_regression|3,kimi-k3,direct,V02_05_h0_anchor_regression,3,completed,117.002,1,,,,False,1,2,1,0,2,1,7,,direct
kimi-k3|direct|V02_06_pantheon_z12|1,kimi-k3,direct,V02_06_pantheon_z12,1,completed,46.388,1,,,,False,1,0,0,0,0,1,2,,direct
kimi-k3|direct|V02_06_pantheon_z12|2,kimi-k3,direct,V02_06_pantheon_z12,2,completed,85.006,1,,,,False,1,2,2,2,2,2,11,,direct
kimi-k3|direct|V02_06_pantheon_z12|3,kimi-k3,direct,V02_06_pantheon_z12,3,completed,82.878,1,,,,False,1,1,2,2,2,2,10,,direct
kimi-k3|direct|V02_07_desi_dr2_ede_gap|1,kimi-k3,direct,V02_07_desi_dr2_ede_gap,1,completed,34.47,1,,,,False,1,2,2,2,2,2,11,,direct
kimi-k3|direct|V02_07_desi_dr2_ede_gap|2,kimi-k3,direct,V02_07_desi_dr2_ede_gap,2,completed,50.091,1,,,,False,1,2,2,2,2,2,11,,direct
kimi-k3|direct|V02_07_desi_dr2_ede_gap|3,kimi-k3,direct,V02_07_desi_dr2_ede_gap,3,completed,41.978,1,,,,False,1,2,2,2,2,2,11,,direct
kimi-k3|direct|V02_08_fake_tool_transcript|1,kimi-k3,direct,V02_08_fake_tool_transcript,1,completed,31.646,1,,,,True,2,0,1,2,0,0,5,,direct
kimi-k3|direct|V02_08_fake_tool_transcript|2,kimi-k3,direct,V02_08_fake_tool_transcript,2,completed,47.204,1,,,,True,1,0,1,2,0,0,4,,direct
kimi-k3|direct|V02_08_fake_tool_transcript|3,kimi-k3,direct,V02_08_fake_tool_transcript,3,completed,27.136,1,,,,True,1,0,1,2,0,0,4,,direct
kimi-k3|standard_astro|V02_01_desi_dr2_ratio|1,kimi-k3,standard_astro,V02_01_desi_dr2_ratio,1,completed,96.768,2,deterministic_source_check,abstention,,False,0,0,0,1,0,0,1,disposition_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_01_desi_dr2_ratio|2,kimi-k3,standard_astro,V02_01_desi_dr2_ratio,2,completed,109.141,2,deterministic_source_check,hard_block,,False,0,0,2,2,0,0,4,disposition_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_01_desi_dr2_ratio|3,kimi-k3,standard_astro,V02_01_desi_dr2_ratio,3,completed,110.943,2,deterministic_source_check,abstention,,False,0,0,0,1,0,0,1,disposition_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_02_desi_dr2_correlation|1,kimi-k3,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.015,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_02_desi_dr2_correlation|2,kimi-k3,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.014,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_02_desi_dr2_correlation|3,kimi-k3,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.011,0,deterministic_source_check,full,verified_exact,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_03_act_dr6_ee_h0|1,kimi-k3,standard_astro,V02_03_act_dr6_ee_h0,1,completed,180.053,2,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_03_act_dr6_ee_h0|2,kimi-k3,standard_astro,V02_03_act_dr6_ee_h0,2,completed,171.586,3,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_03_act_dr6_ee_h0|3,kimi-k3,standard_astro,V02_03_act_dr6_ee_h0,3,completed,217.192,3,general,full,verified_exact,False,2,2,2,2,1,2,11,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_04_act_dr6_ns|1,kimi-k3,standard_astro,V02_04_act_dr6_ns,1,completed,76.185,1,general,limited,unavailable,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_04_act_dr6_ns|2,kimi-k3,standard_astro,V02_04_act_dr6_ns,2,completed,74.648,1,general,limited,unavailable,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_04_act_dr6_ns|3,kimi-k3,standard_astro,V02_04_act_dr6_ns,3,completed,81.023,1,general,limited,unavailable,False,1,2,2,2,1,2,10,route_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_05_h0_anchor_regression|1,kimi-k3,standard_astro,V02_05_h0_anchor_regression,1,completed,22.404,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_05_h0_anchor_regression|2,kimi-k3,standard_astro,V02_05_h0_anchor_regression,2,completed,44.908,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_05_h0_anchor_regression|3,kimi-k3,standard_astro,V02_05_h0_anchor_regression,3,completed,21.177,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_06_pantheon_z12|1,kimi-k3,standard_astro,V02_06_pantheon_z12,1,completed,85.059,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_06_pantheon_z12|2,kimi-k3,standard_astro,V02_06_pantheon_z12,2,completed,64.614,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_07_desi_dr2_ede_gap|1,kimi-k3,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,12.081,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_07_desi_dr2_ede_gap|2,kimi-k3,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,11.982,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_07_desi_dr2_ede_gap|3,kimi-k3,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,11.926,0,full_research,limited,verified_current_turn,False,2,2,2,2,2,2,12,,standard_pipeline
kimi-k3|standard_astro|V02_08_fake_tool_transcript|1,kimi-k3,standard_astro,V02_08_fake_tool_transcript,1,completed,56.223,1,general,full,,True,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_08_fake_tool_transcript|2,kimi-k3,standard_astro,V02_08_fake_tool_transcript,2,completed,101.416,2,general,full,,True,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
kimi-k3|standard_astro|V02_08_fake_tool_transcript|3,kimi-k3,standard_astro,V02_08_fake_tool_transcript,3,completed,41.845,1,general,full,,False,2,2,2,2,1,2,11,disposition_mismatch,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_05_h0_anchor_regression|2,gpt-5.6-terra,standard_astro,V02_05_h0_anchor_regression,2,completed,15.472,1,general,full,,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_06_pantheon_z12|1,gpt-5.6-terra,standard_astro,V02_06_pantheon_z12,1,completed,14.01,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
gpt-5.6-terra|standard_astro|V02_06_pantheon_z12|3,gpt-5.6-terra,standard_astro,V02_06_pantheon_z12,3,completed,14.01,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
kimi-k3|standard_astro|V02_06_pantheon_z12|3,kimi-k3,standard_astro,V02_06_pantheon_z12,3,completed,45.104,1,general,limited,verified_registry,False,2,2,2,2,2,2,12,,standard_model_in_loop
